user1_id,user2_id
50875,152566
50875,48055
50875,49162
50875,118204
50875,155383
50875,97174
50875,9991
50875,73941
50875,93530
50875,4259
50875,21791
50875,17359
8586,110060
8586,9979
8586,19010
8586,75502
8586,72994
8586,51049
8586,80341
8586,9989
65329,50315
65329,52831
69774,31694
96441,52831
148930,29747
148930,85982
148930,147176
148930,145837
148930,6400
148930,6365
84159,154263
84159,146002
84159,118220
84159,149972
84159,25617
138345,70291
73214,28267
116589,5783
140901,52831
66280,6301
66280,52831
66280,118114
66280,72382
66280,28267
75898,91259
29526,114048
144801,9583
144801,79462
93779,6301
93779,97774
93779,102116
93779,52831
93779,158059
93779,83777
93779,143906
93779,72382
93779,91259
93779,56986
93779,140658
93779,99766
93779,6648
93779,140512
15416,81374
33754,147176
91175,52831
91175,79680
91175,143906
91175,72382
46628,14162
147079,151652
147079,52831
147079,116184
147079,22788
122762,143906
146858,6648
115417,135360
115417,52831
115417,51449
115417,104906
115417,81944
102010,52831
102010,38029
102010,91259
119396,50315
133939,52831
49508,50315
49508,52831
49508,27072
49508,92788
49508,7258
85413,28267
50061,148309
5972,10753
94603,14162
94603,72382
5814,52831
37319,6301
37319,32268
37319,18489
37319,47995
37319,143906
37319,28267
37319,140658
43176,50315
58750,72382
58750,8846
15458,158071
15458,50315
15458,61815
15458,68494
15458,52831
15458,65279
15458,116230
15458,31753
15458,4901
15458,39872
15458,13060
15458,41112
15458,45708
15458,80592
15458,22217
15458,49612
15458,138682
15458,98609
15458,11013
15458,96162
15458,50251
15458,107623
35715,91259
91688,8846
28516,27072
40344,52831
40344,72382
40344,91259
6427,52831
6427,91259
6427,140658
37198,108176
43828,50315
152221,52831
152221,143906
147604,151625
147604,35964
147604,72382
147604,54288
147604,3469
147604,75516
151652,100107
151652,102116
151652,53360
151652,14162
151652,30385
151652,72382
151652,48245
151652,24206
151652,73599
151652,106263
134929,38029
134929,7258
146953,134368
146953,57649
146953,52831
146953,14162
146953,28267
146953,91259
117356,50315
117356,52831
117356,14162
117356,511
117356,38029
117356,72382
117356,91259
117356,7258
117356,59614
117356,8760
125897,52831
125897,81374
125897,511
125897,398
125897,92788
74612,135579
147352,93530
25216,29896
25216,52831
105763,52831
105763,79680
105763,143906
105763,72382
105763,91259
105763,7258
105763,31692
19195,8846
131713,18489
51405,74484
51405,52831
51405,144407
51405,81374
51405,51449
51405,14162
51405,114048
51405,143906
51405,72382
51405,83028
51405,91259
51405,8487
51405,120389
51405,6648
51405,8846
31185,14162
32389,52831
7067,52831
7067,114048
98405,3690
26050,18743
26050,6648
146385,52831
115855,60327
139995,52831
21991,52831
38069,52831
137372,91259
128664,72382
142894,52831
142894,72382
152489,99044
92937,72382
92937,107417
43101,52831
43101,59828
110369,91259
25832,32268
116816,53579
106924,31753
101932,143906
101932,91259
145356,6488
116506,79462
53284,14162
48808,91259
132171,52831
60970,50315
60970,52831
12620,6301
55523,11349
55523,511
55523,143906
55523,28267
55523,92788
55523,59614
4492,125218
9071,157157
84340,6301
142637,143083
142637,152354
83323,78852
68730,52831
68730,72382
68730,12967
68730,8846
112048,52831
112048,28267
156385,52831
156385,72382
158517,6881
100148,52831
100148,143906
100148,72382
100148,28267
42032,52831
42032,144407
42032,72382
1599,62178
15083,70291
15083,52831
15083,24206
102187,52831
102187,118114
2282,50315
2282,143906
2282,72382
2282,81944
146474,81374
122676,157157
8714,52831
70223,91259
133347,91259
142472,91259
142472,59614
108970,93530
114686,52831
114686,91259
53205,52831
53205,72382
32816,91259
135915,8760
57803,50315
57803,52831
57803,143906
27633,90087
136451,152588
136451,12980
136451,69480
136451,67910
136451,135579
136451,127326
136451,158072
136451,51449
136451,90394
136451,31608
136451,55168
136451,14162
136451,82051
136451,31753
136451,143906
136451,72382
136451,124291
136451,92488
136451,13843
136451,71585
136451,95413
136451,61603
136451,59042
136451,111271
12092,52831
12092,13971
36249,52831
107520,52831
107520,14162
107520,38029
107520,72382
118557,76908
118557,147176
118557,143906
112459,72382
82158,72382
118625,50315
116647,143906
116647,40763
56716,52831
56716,91259
123613,12980
123613,50315
123613,55617
123613,118914
123613,38437
123613,52831
123613,81374
123613,11914
123613,53225
123613,72382
123613,91259
123613,28466
123613,61887
123613,85771
123613,81049
123613,99766
123613,38224
123613,6579
123613,6648
123613,48149
152588,11349
152588,52831
152588,143906
152588,72382
152588,28267
152588,91259
90463,32268
94671,32268
152705,8846
68440,143906
103012,72382
16749,52831
113867,61514
117023,108176
154547,52831
154547,143906
66048,511
66048,143906
109949,6301
109949,54163
109949,50315
109949,32268
109949,52831
109949,18743
109949,81374
109949,14162
109949,53225
109949,59828
109949,143906
109949,72382
109949,28267
109949,92788
109949,91259
109949,7258
109949,107417
109949,136886
92532,95708
156237,67940
156237,92788
80174,92276
80174,72382
80174,78132
46039,50315
46039,52831
46039,91259
46039,140658
36745,52831
36745,38280
36745,48647
36745,28267
36745,91259
95821,91259
139596,18489
91272,51449
142399,21851
100534,68904
109886,102116
109886,53360
109886,106263
92162,143906
117768,52831
35933,40799
35933,118114
35933,143906
35933,28267
32713,124875
120841,14162
28611,143906
88820,52831
88820,143906
88820,91259
88820,8846
59601,143906
1382,91259
118499,2510
54445,72382
13821,125218
13821,39613
13821,659
4127,72382
107314,135579
107314,52831
107314,72382
107314,91259
4432,72382
49676,91259
155189,52831
155189,143906
154363,52831
154363,72382
34947,52831
34947,64399
30687,143906
147511,74077
113022,124992
113022,89657
24684,50315
123341,52831
123341,91259
123341,18672
61162,52831
77510,143906
20138,31694
51026,41199
51026,39325
67738,51449
67738,31753
67738,72382
137414,70460
137414,52831
96843,139688
135603,51449
3251,114048
85190,11349
85190,52831
85190,91259
102203,4565
61478,24364
61478,18489
61478,91259
122201,52831
122201,104293
122201,143906
91954,148518
91954,89360
77773,155492
77773,31694
77773,60396
44651,50315
44651,52831
44651,91259
12078,6301
12078,32268
12078,47995
61877,47995
27998,81374
70460,158071
70460,116029
70460,157390
70460,19903
70460,29048
70460,86099
70460,102566
70460,54536
70460,68010
70460,72288
122808,104386
19931,115899
93015,6301
93015,50315
93015,52831
93015,79680
93015,67879
93015,143906
93015,35546
93015,8846
67430,30930
67430,54163
116337,72382
71239,6301
71239,43594
71239,50315
71239,11349
71239,102116
71239,52831
71239,38029
71239,17342
71239,59828
71239,143906
71239,72382
71239,91259
71239,89657
71239,59614
71239,16425
71239,17125
133897,4565
133897,1661
116821,91259
65637,50315
65637,52831
65637,143906
84955,79462
51693,43979
157417,91259
111230,52831
74537,52831
156562,147176
156562,30385
156562,154867
130560,94740
130560,35861
130560,32723
130560,4067
24676,30753
24676,155014
24676,52831
24676,14162
24676,72382
24676,91259
17080,14162
141018,91259
59119,28267
95393,6881
138253,35173
138253,74077
35011,102116
35011,143906
94735,52831
94735,6488
69838,72382
66340,50315
66340,52831
20037,125795
56848,6881
56848,72114
56848,32268
56848,52831
56848,72382
56848,18672
67247,14278
67247,32268
67247,52831
67247,125836
67247,81374
67247,8461
67247,144851
67247,398
67247,47995
67247,143906
67247,72382
67247,91259
67247,24206
67247,140658
67247,8760
141381,143906
141381,92788
70017,72382
81609,91259
158268,52831
35651,52831
35651,91259
18631,143906
18631,91259
16273,32268
16273,72382
19494,138780
19494,81944
48962,32700
48962,89657
121877,32268
121877,38029
121877,47995
121877,28267
121877,92788
139904,59614
2589,52831
2589,11914
2589,91259
121071,52831
90512,52831
66421,52831
141637,52831
141637,116184
79350,143906
79350,91259
717,50315
717,52831
717,72382
111029,91259
67548,79462
88432,52831
46948,52831
82578,52831
62541,91259
62541,7258
103126,52831
103126,72382
147634,52831
147634,72382
32868,52831
32868,31694
151323,104285
151323,27296
120880,52831
98286,52831
46170,40200
46170,52831
46176,91259
2754,143906
144132,30331
144132,52831
144132,81374
144132,79680
144132,143906
3969,52831
156717,45246
135828,52831
135828,28267
64529,155492
104598,53225
25843,52831
25843,53225
25843,143906
25843,72382
25843,91259
7260,6301
7260,32268
7260,18489
7260,52831
7260,47995
7260,143906
7260,28267
7260,24206
66749,93530
52373,81944
52373,8846
51598,17799
51598,52831
35668,28267
69876,6301
69876,50315
69876,52831
69876,38029
69876,47995
69876,72382
69876,28267
69876,140658
108491,72382
3501,52831
67804,52831
67804,51449
48483,28267
92344,38029
63196,59614
7464,81944
113367,92276
113367,91259
140831,50315
140831,135579
140831,32268
140831,73493
140831,99044
140831,72382
140831,28267
140831,8760
140831,8846
129401,52831
129401,91259
4952,14162
118308,43245
90516,8760
137746,91259
57385,52831
113946,52831
7706,8846
87425,114105
87425,124408
87425,20134
87425,40799
87425,41199
87425,50315
87425,32268
87425,124886
87425,52831
87425,114048
87425,511
87425,38029
87425,143906
87425,72382
87425,28267
87425,3690
87425,1016
87425,7258
87425,24206
87425,56497
87425,74173
87425,27906
87425,69196
124354,143906
47749,143906
3465,127326
3465,89360
3465,52831
3465,42143
3465,64618
3465,72382
3465,91259
3465,136114
3465,659
3465,6648
3465,8760
3465,61002
3465,8846
3465,136031
3465,4067
147233,79462
41408,6881
41408,50315
41408,52831
41408,144851
41408,143906
41408,72382
41408,91259
41408,102439
1568,50315
32944,7258
142873,137093
5472,6301
5472,32268
5472,52831
5472,28267
135456,155492
4916,52831
4916,91259
1208,52831
80368,40799
80368,108114
80368,98807
80368,48546
80368,4410
80368,79731
108107,136744
108107,123362
108107,147176
108107,143906
108107,29309
108107,51071
108107,23101
6726,8760
64255,6301
64255,52831
64255,72382
64255,28267
64255,91259
64255,85771
49381,28267
49381,6648
102447,143906
156442,32268
156442,52831
158662,6881
36902,54163
36902,157481
36902,50315
36902,52831
36902,81374
36902,79680
36902,59828
36902,143906
36902,28267
36902,91259
36902,70512
24319,9946
68416,52831
68416,143906
113047,52831
55329,89657
10879,52831
10879,7258
33547,6301
33547,50315
33547,52831
33547,81374
33547,31694
33547,38029
19425,52831
6301,114105
6301,7391
6301,56249
6301,42294
6301,130635
6301,136889
6301,30569
6301,122831
6301,12856
6301,134596
6301,15251
6301,46929
6301,70255
6301,68000
6301,5675
6301,97809
6301,23337
6301,136744
6301,142780
6301,93619
6301,141071
6301,38931
6301,105420
6301,19625
6301,120753
6301,68540
6301,18677
6301,10816
6301,54636
6301,51022
6301,129728
6301,116029
6301,115887
6301,38442
6301,124517
6301,41199
6301,62395
6301,89456
6301,123362
6301,77374
6301,57115
6301,69069
6301,118862
6301,47613
6301,55415
6301,154718
6301,147300
6301,61796
6301,119939
6301,34724
6301,103122
6301,72867
6301,36909
6301,99853
6301,158464
6301,67390
6301,87996
6301,61815
6301,30786
6301,121627
6301,61044
6301,23955
6301,105394
6301,71249
6301,17987
6301,98293
6301,99714
6301,115832
6301,122613
6301,126907
6301,19589
6301,28842
6301,146851
6301,38437
6301,40133
6301,135360
6301,29154
6301,54449
6301,39325
6301,55678
6301,84927
6301,68494
6301,33468
6301,121569
6301,142547
6301,44334
6301,148074
6301,22292
6301,97774
6301,13360
6301,155014
6301,60372
6301,2237
6301,135985
6301,87941
6301,45319
6301,73908
6301,24408
6301,13177
6301,52831
6301,96579
6301,75943
6301,25759
6301,4439
6301,97752
6301,64424
6301,105016
6301,150045
6301,107734
6301,46261
6301,17502
6301,120185
6301,130042
6301,115136
6301,67242
6301,141980
6301,99134
6301,15855
6301,4854
6301,33040
6301,54584
6301,48647
6301,51388
6301,117201
6301,62655
6301,99031
6301,144644
6301,27072
6301,111567
6301,4047
6301,157226
6301,129798
6301,90079
6301,116556
6301,107603
6301,51225
6301,22676
6301,61849
6301,64980
6301,38502
6301,4769
6301,127739
6301,143267
6301,32991
6301,28396
6301,49708
6301,95617
6301,1226
6301,31231
6301,121969
6301,5026
6301,24392
6301,113413
6301,134694
6301,150980
6301,7528
6301,61590
6301,83791
6301,116244
6301,6101
6301,11914
6301,113495
6301,75998
6301,13785
6301,31032
6301,82157
6301,77596
6301,93029
6301,28238
6301,97566
6301,15104
6301,47492
6301,53938
6301,156357
6301,60597
6301,102651
6301,111660
6301,73716
6301,30385
6301,9986
6301,52301
6301,48900
6301,118599
6301,118617
6301,149801
6301,96910
6301,71855
6301,99497
6301,116184
6301,83836
6301,51524
6301,99601
6301,132666
6301,72064
6301,24654
6301,5358
6301,113304
6301,20852
6301,54817
6301,101242
6301,20793
6301,113082
6301,27502
6301,110292
6301,5884
6301,5296
6301,93041
6301,158618
6301,62470
6301,38029
6301,85773
6301,138780
6301,47995
6301,23727
6301,6976
6301,35964
6301,9966
6301,56285
6301,53730
6301,14938
6301,71190
6301,88618
6301,152683
6301,86239
6301,29391
6301,3919
6301,114209
6301,125544
6301,114704
6301,78573
6301,62677
6301,12707
6301,22745
6301,148604
6301,57658
6301,33424
6301,59212
6301,11377
6301,107505
6301,16226
6301,29208
6301,90308
6301,147226
6301,50915
6301,75620
6301,122873
6301,16729
6301,41584
6301,61158
6301,150226
6301,21781
6301,24814
6301,25839
6301,21275
6301,118490
6301,20971
6301,34565
6301,70042
6301,113023
6301,51522
6301,14035
6301,19593
6301,28466
6301,76482
6301,4379
6301,95820
6301,42023
6301,39049
6301,84347
6301,48546
6301,35257
6301,70729
6301,76341
6301,147858
6301,122457
6301,80592
6301,39344
6301,89738
6301,74776
6301,105361
6301,86884
6301,90910
6301,103417
6301,48225
6301,131510
6301,87897
6301,22907
6301,70022
6301,26610
6301,117570
6301,24651
6301,66953
6301,32822
6301,11109
6301,35861
6301,24584
6301,84304
6301,63610
6301,29703
6301,22788
6301,67116
6301,49928
6301,33462
6301,61603
6301,6961
6301,19854
6301,90598
6301,15183
6301,22189
6301,3868
6301,5215
6301,38837
6301,127783
6301,115641
6301,54822
6301,86708
6301,44543
6301,23101
6301,109737
6301,89174
6301,69018
6301,131019
6301,34709
6301,60033
6301,114662
6301,149754
6301,143376
6301,115118
6301,54987
6301,73599
6301,156937
6301,50843
6301,73119
6301,105799
6301,125417
6301,101407
6301,10240
6301,22530
6301,22167
6301,99034
6301,140655
6301,56885
6301,2433
6301,11854
6301,112379
6301,143283
6301,112827
6301,6365
6301,61764
6301,137396
6301,113370
6301,78695
6301,673
6301,158488
6301,71838
6301,75672
6301,111271
6301,29407
56779,52831
25253,50315
25253,32268
25253,511
25253,53225
25253,72382
25253,28267
25253,7258
25253,59614
25253,8487
123220,52831
123220,143906
96719,27502
96719,9966
56195,79462
11248,32268
11248,28267
98071,52831
98071,24206
122175,52831
151095,99766
9726,52831
133087,52831
133087,51449
133087,87446
133087,38029
133087,143906
133087,91259
133087,7258
89092,50315
46697,143906
84419,50315
84419,138442
84419,32336
26719,50315
29587,52831
50333,125218
50333,14162
50333,148419
50333,81944
81242,52831
81242,91259
149796,52831
149796,47995
149796,8594
149796,59614
102174,72382
121476,143906
121476,72382
79148,52831
95476,52831
134843,135360
134843,52831
134843,66247
134843,72382
134843,111962
134843,88213
134843,22981
134843,7266
109566,52831
109566,72382
15762,14162
149300,79680
149300,114048
149300,72382
111297,43930
22386,81374
22386,143906
21669,52831
114105,54163
114105,68923
114105,40799
114105,81374
114105,4565
114105,108114
114105,14162
114105,114048
114105,511
114105,53225
114105,143906
114105,29391
114105,72382
114105,48546
114105,6648
114105,89174
114105,26611
59997,8846
3246,91259
94709,50315
94709,52831
94709,72382
88750,140658
105466,52831
105466,72382
41856,52831
112178,3933
112178,85982
112178,93782
112178,99323
112178,51449
112178,11030
112178,126054
112178,34068
112178,59828
112178,55441
112178,13060
112178,13332
112178,62601
112178,362
112178,34709
112178,75516
112178,16570
90419,70291
138526,81374
138526,143906
62502,72382
77106,156381
77106,155492
77106,121102
77106,132913
77106,9583
77106,79462
77106,93530
77106,4259
14832,52831
71745,77908
153623,91259
72370,143906
75503,11748
75503,109866
75503,118862
75503,144869
75503,39306
75503,85982
75503,132791
75503,22879
75503,18406
75503,4379
75503,62929
75503,24866
75503,65840
158071,6881
158071,50315
158071,77374
158071,52831
158071,14162
158071,75349
158071,143906
158071,60589
158071,91259
158071,64399
158071,6648
158071,14541
146473,79462
86865,52831
130356,52831
17695,8846
8886,44765
8886,52831
8886,72382
139091,6881
139091,51449
47083,52831
97285,138619
126883,71249
126883,86099
126883,19217
152175,79462
79706,52831
93497,77908
128685,87706
128685,79452
128685,3469
128685,35861
128685,82437
128685,103704
128685,76674
52070,52831
51480,72382
7391,81374
155822,52831
155822,51449
155822,92276
155822,14162
155822,72382
155822,7258
155822,89657
155822,8760
97731,50315
89731,140658
74353,52831
74353,72382
74353,91259
41556,52831
118560,79462
111985,143906
111985,72382
111985,91259
129808,143906
59051,52831
137004,143906
151357,81374
142514,93530
113346,8846
104139,52831
27911,91259
100107,123354
100107,52831
100107,127227
100107,116184
100107,67879
100107,72382
100107,83028
100107,6648
122661,118114
122661,7258
57496,14162
57496,72382
109922,16649
138773,40799
36229,52831
36229,75943
36229,156486
36229,118599
36229,143906
36229,142184
155921,50315
155921,52831
116458,79462
134216,54163
134216,24206
158451,72382
158451,91259
133532,14162
88743,48647
88743,91259
56249,52831
56249,143906
56249,28267
56249,59614
78126,143906
78126,8487
84718,52831
631,52831
631,99044
631,47549
103132,9936
79025,8487
155371,39613
26685,99931
154586,79462
109418,79462
7173,91259
38938,3635
47163,53225
55904,52831
108,81374
29824,52831
29824,72382
97329,72382
42294,43491
42294,32268
42294,18489
42294,52831
42294,51449
55663,91259
73086,93530
49863,52831
3310,66435
3310,52831
3310,45878
3310,137492
3310,10611
105053,52831
147720,23529
147720,52831
128991,64388
35396,52831
35396,28267
35396,7258
35396,24206
147673,52790
147673,14162
147673,72382
147673,51143
66930,52831
155850,149382
155850,33596
155850,107778
155850,136031
40062,57115
40062,28267
40062,12707
40062,75964
148421,14162
148421,72382
148421,28267
40975,52831
136889,11563
136889,52831
136889,81374
136889,120823
136889,29486
52977,52831
67651,52831
133154,93530
25792,52831
11374,91259
6881,154196
6881,388
6881,46828
6881,151686
6881,107183
6881,112283
6881,152107
6881,109866
6881,27665
6881,129728
6881,51933
6881,77374
6881,118862
6881,60907
6881,110766
6881,119939
6881,156938
6881,72867
6881,36909
6881,94740
6881,158712
6881,157700
6881,157390
6881,153145
6881,121627
6881,60676
6881,60725
6881,71249
6881,98293
6881,129114
6881,126191
6881,70137
6881,122613
6881,109748
6881,127635
6881,116231
6881,82383
6881,55487
6881,63999
6881,118982
6881,117234
6881,56115
6881,39325
6881,96464
6881,42774
6881,49076
6881,55773
6881,88846
6881,153387
6881,152315
6881,30870
6881,88760
6881,76223
6881,130174
6881,7736
6881,138692
6881,94518
6881,41269
6881,72095
6881,95072
6881,85982
6881,116237
6881,158072
6881,151833
6881,154972
6881,51526
6881,155050
6881,48647
6881,147900
6881,117293
6881,76908
6881,22596
6881,67164
6881,79175
6881,155812
6881,70052
6881,117202
6881,17320
6881,46057
6881,157391
6881,109581
6881,88289
6881,129686
6881,97566
6881,48385
6881,16190
6881,69937
6881,155716
6881,103545
6881,131244
6881,6643
6881,96262
6881,118617
6881,30012
6881,104652
6881,112073
6881,99497
6881,99540
6881,119889
6881,83372
6881,94159
6881,33308
6881,156883
6881,964
6881,120839
6881,68506
6881,54817
6881,18099
6881,80315
6881,154239
6881,27502
6881,22412
6881,49986
6881,101045
6881,24393
6881,52588
6881,32330
6881,94856
6881,52760
6881,138780
6881,120513
6881,13763
6881,53244
6881,31806
6881,29048
6881,27709
6881,35703
6881,72872
6881,17199
6881,64633
6881,5452
6881,79145
6881,43126
6881,68288
6881,5368
6881,6238
6881,36241
6881,152024
6881,31958
6881,13264
6881,122036
6881,4379
6881,21731
6881,36631
6881,141163
6881,78867
6881,87311
6881,79585
6881,80343
6881,83254
6881,10463
6881,70022
6881,26610
6881,32822
6881,100668
6881,1638
6881,71585
6881,33818
6881,35861
6881,82437
6881,74546
6881,103704
6881,116699
6881,49928
6881,61603
6881,54958
6881,60041
6881,15183
6881,898
6881,23753
6881,152825
6881,98890
6881,80704
6881,115118
6881,84894
6881,18035
6881,90245
6881,22656
6881,61853
6881,51233
6881,82626
6881,33629
6881,63320
6881,112379
6881,130375
6881,90465
6881,62147
6881,46092
6881,38848
6881,111271
66435,52831
66435,81374
66435,2044
66435,72382
66435,28267
66435,91259
157671,94467
157671,52831
157671,138207
157671,81374
157671,134533
157671,128010
157671,8461
157671,48285
157671,511
157671,143906
157671,28267
149976,91259
146339,52831
124064,143906
10121,52831
65355,32268
65355,52831
65355,14162
65355,72382
55734,79462
55734,65620
23529,71249
23529,102599
23529,52831
23529,987
23529,6
123683,92276
15005,79462
120902,142184
120902,148419
77364,90843
84377,81374
84377,143906
64691,79462
87619,38437
87619,71340
87619,14162
55801,14162
73883,6648
120501,89657
58188,9936
101706,143906
101706,72382
101706,7258
8304,143906
34105,85444
34105,91259
34105,61104
13289,14162
82980,52831
13094,143906
62377,52831
62377,118114
62377,28267
62377,8846
24129,53225
24129,143906
24129,72382
30245,52831
30245,8846
22006,52831
81706,143906
49277,52831
49277,91259
49918,59614
95949,81624
95949,57106
95949,73599
132459,53579
132459,48928
132459,79462
132459,61268
132459,65620
48073,55965
41609,143906
135656,50315
135656,52831
135656,143906
62796,14162
29896,72382
44270,52831
38120,9946
30569,57868
102245,52831
102245,143906
102245,91259
9919,18672
56322,52831
56322,31753
56322,143906
56322,72382
56322,91259
74314,91259
4935,143906
30927,60589
96567,67299
154901,14162
80271,52831
46506,72382
20408,72382
39446,62395
39446,5777
39446,62767
39446,13045
39446,82120
39446,11377
39446,101778
39446,33477
39446,49120
107571,825
10681,24786
115760,52831
115760,81374
115760,72382
11913,72382
32365,52831
101439,8487
122831,52831
3487,52831
3487,3635
3487,14162
156830,32268
156830,52831
156830,8487
98851,72382
